Latitude,Longitude,10 Mi Quakes,25 Mi Quakes,50 Mi Quakes,Max Mag 10 Mi,Max Mag 25 Mi,Max Mag 50 Mi,Time D 10Mi,Time D 25Mi,Time D 50Mi,T 10Mi,T 25Mi,T 50Mi
40.3343333,-124.35766670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.1935,-115.59283329999998,2,2,2,3.95,3.95,3.95,31.0,31.0,31.0,3.45,3.45,3.45
38.1797,-117.8668,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.4241667,-125.29283329999998,1,1,5,4.34,4.34,4.34,19820.0,19820.0,19820.0,4.39,4.39,4.39
39.1208344,-120.0285034,6,6,9,3.7,3.7,4.65,1067180.0,1067180.0,69869.0,2.6,2.6,2.6
38.1516,-118.1049,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.3645,-117.89383329999998,0,0,4,0.0,0.0,2.8,-1.0,-1.0,147931.0,2.81,2.81,3.27
36.796833299999996,-121.527,0,0,7,0.0,0.0,3.13,-1.0,-1.0,310312.0,0.0,0.0,2.85
38.1797,-117.8668,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.824,-116.0835,0,0,1,0.0,0.0,3.0,-1.0,-1.0,52903.0,0.0,0.0,0.0
36.006666700000004,-120.5775,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.9661667,-116.978,0,0,2,0.0,0.0,2.58,-1.0,-1.0,2430179.0,0.0,0.0,0.0
33.8243333,-116.99466670000001,1,2,4,3.29,3.29,3.29,309894.0,309894.0,309894.0,2.79,3.11,3.11
36.655,-116.2676,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,4.1
35.9715,-120.52333329999999,0,0,1,0.0,0.0,2.52,-1.0,-1.0,2113218.0,2.72,2.72,2.72
38.1614,-117.8439,0,0,1,0.0,0.0,2.86,-1.0,-1.0,1811538.0,0.0,0.0,0.0
38.169000000000004,-117.9386,0,0,1,0.0,0.0,2.91,-1.0,-1.0,35818.0,0.0,0.0,0.0
35.799833299999996,-117.62416670000002,3,6,11,2.78,3.27,4.02,1455604.0,146945.0,250183.0,3.2,3.54,3.54
36.6201667,-121.23100000000001,7,7,7,4.32,4.32,4.32,49852.0,49852.0,49852.0,3.36,3.36,3.36
34.1475,-116.44516670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.5601667,-118.0,0,3,7,0.0,4.03,4.03,-1.0,993770.0,993770.0,3.49,3.49,3.49
38.1703,-118.0717,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,3.69,3.69
35.9698333,-117.32066670000002,0,1,1,0.0,2.8,2.8,-1.0,851061.0,851061.0,0.0,0.0,0.0
39.246,-123.09733329999999,0,1,5,0.0,2.8,2.97,-1.0,1813733.0,820892.0,2.64,2.64,2.64
40.303000000000004,-124.60016670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.82,3.23,4.39
37.9133333,-118.541,1,1,10,2.86,2.86,3.9,16.0,16.0,440051.0,3.9,3.9,3.9
38.1702,-117.8406,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5268333,-121.89533329999999,1,1,6,3.22,3.22,4.2,151978.0,151978.0,2041024.0,2.68,2.68,3.76
38.1519,-117.9548,14,20,36,3.9,3.9,3.9,1465526.0,1465526.0,1465526.0,3.8,3.8,3.8
38.0696678,-118.69466399999999,0,1,24,0.0,2.5,4.4,-1.0,743379.0,2122243.0,2.7,2.7,3.2
38.1694,-117.8986,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.757,-122.72283329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.1699,-117.81700000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.266999999999996,-121.6395,1,2,6,2.6,2.93,3.28,2243740.0,1271354.0,2128525.0,3.61,3.61,3.61
40.34,-124.43333329999999,1,1,1,2.62,2.62,2.62,389000.0,389000.0,389000.0,3.23,3.23,4.39
36.797,-121.52316670000002,0,5,10,0.0,3.37,3.37,-1.0,1104438.0,1104438.0,3.28,3.28,3.31
38.1708,-118.0636,15,28,44,3.9,3.9,3.9,2352912.0,2352912.0,2352912.0,3.8,3.8,3.8
33.9421667,-118.33483329999999,1,1,2,2.95,2.95,3.05,339765.0,339765.0,1340774.0,4.0,4.0,4.0
36.6196667,-121.22833329999999,12,12,12,4.32,4.32,4.32,633568.0,633568.0,633568.0,2.51,2.82,4.2
40.3276667,-122.054,0,0,1,0.0,0.0,2.79,-1.0,-1.0,2215717.0,2.8,2.8,2.8
39.7496667,-120.339,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5131667,-118.99416670000001,1,2,5,2.5,2.77,3.69,861912.0,1541021.0,980475.0,2.86,3.15,3.24
38.8298333,-122.81133329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.589833299999995,-121.18983329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.3017,-114.2838,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.7,2.7,2.7
33.170333299999996,-115.61283329999999,7,9,19,3.82,3.82,3.82,1397.0,1397.0,1397.0,3.76,3.76,3.76
40.3633333,-124.44716670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.7666667,-117.59116670000002,0,0,2,0.0,0.0,2.86,-1.0,-1.0,2040237.0,0.0,0.0,0.0
37.4291,-115.5139,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.4,3.4,3.4
35.9746667,-117.32083329999999,2,5,11,3.6,3.6,4.03,378605.0,378605.0,550526.0,3.03,3.1,3.47
36.7646667,-120.70100000000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.5605,-118.00216670000002,0,10,16,0.0,3.47,3.49,-1.0,2303874.0,1654268.0,2.66,2.66,3.09
33.1751667,-115.61133329999998,9,11,21,3.82,3.82,3.82,1554.0,1554.0,1554.0,3.76,3.76,3.76
37.569,-118.824,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.1675,-118.0833,0,0,1,0.0,0.0,2.62,-1.0,-1.0,656071.0,0.0,0.0,0.0
38.6126,-118.4684,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.6126,-118.4684,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.185,-115.59083329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.95,3.95,3.95
38.2141667,-122.35883329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
41.8265,-120.074,0,0,1,0.0,0.0,3.4,-1.0,-1.0,797464.0,0.0,2.6,2.6
39.4246667,-123.1075,0,0,2,0.0,0.0,3.19,-1.0,-1.0,2157846.0,0.0,0.0,0.0
32.7523333,-115.8271667,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.1797,-117.8668,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.932333299999996,-116.78733329999999,0,2,5,0.0,3.29,3.29,-1.0,357543.0,357543.0,3.11,3.11,3.54
41.1561667,-125.3175,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.464,-125.50183329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.1576667,-115.63616670000002,0,0,5,0.0,0.0,3.05,-1.0,-1.0,1712633.0,2.66,2.66,3.07
35.9746667,-117.32083329999999,2,5,11,3.6,3.6,4.03,378605.0,378605.0,550526.0,3.03,3.1,3.47
34.045,-117.21,1,3,5,2.65,3.29,3.29,2548727.0,1331333.0,1331333.0,2.69,2.69,2.69
37.4583333,-118.84516670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.1475,-116.44516670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.7496667,-120.339,0,0,2,0.0,0.0,3.69,-1.0,-1.0,360564.0,0.0,0.0,3.49
33.2698333,-115.9985,0,6,6,0.0,3.95,3.95,-1.0,1546821.0,1546821.0,2.92,2.92,3.74
38.758166700000004,-122.729,2,2,3,3.81,3.81,3.81,356185.0,356185.0,356185.0,2.88,3.09,3.09
38.1859,-117.7393,4,10,25,3.9,3.9,3.9,675779.0,675779.0,675779.0,3.1,3.1,3.1
41.1561667,-125.3175,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.9661667,-116.978,0,2,3,0.0,2.65,3.05,-1.0,1217394.0,1290321.0,3.29,3.29,3.29
32.775999999999996,-115.4355,4,5,10,3.73,3.73,3.73,85178.0,85178.0,85178.0,3.44,3.44,3.44
32.7825,-115.43816670000001,5,6,11,3.73,3.73,3.73,86705.0,86705.0,86705.0,3.44,3.44,3.44
39.244833299999996,-123.47433329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.777666700000005,-115.43766670000001,1,2,7,2.86,2.86,2.88,4819.0,4819.0,542609.0,3.73,3.73,3.73
38.768,-122.72399999999999,9,10,12,3.98,3.98,3.98,379844.0,379844.0,379844.0,3.1,3.1,3.1
32.780333299999995,-115.43283329999998,6,7,12,3.73,3.73,3.73,86750.0,86750.0,86750.0,3.44,3.44,3.44
35.653833299999995,-117.54966670000002,0,11,25,0.0,4.3,4.4,-1.0,524593.0,794830.0,0.0,2.9,2.9
38.1648,-117.9025,14,16,22,3.7,3.7,3.7,1787364.0,1787364.0,1787364.0,4.4,4.4,4.4
37.9103333,-118.5445,2,2,11,2.87,2.87,3.9,2168.0,2168.0,442219.0,3.9,3.9,3.9
34.1475,-116.44516670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.2498333,-123.47716670000001,1,3,6,3.98,3.98,3.98,3861.0,3861.0,3861.0,2.77,2.77,3.13
40.3036667,-124.58516670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.786,-115.43816670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,4.03,4.03
41.104,-117.3961,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.7,3.7,3.7
41.3251,-116.1724,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.4,3.4,3.4
36.5601667,-118.0,0,0,1,0.0,0.0,2.5,-1.0,-1.0,1845561.0,0.0,0.0,0.0
40.399,-124.66266670000002,3,7,9,2.88,2.99,2.99,1052301.0,1031650.0,1031650.0,2.83,2.83,4.09
38.172,-117.9552,17,23,39,3.9,3.9,3.9,1809509.0,1809509.0,1809509.0,3.8,3.8,3.8
38.5226667,-122.58483329999999,0,6,8,0.0,3.13,3.13,-1.0,940067.0,940067.0,3.26,3.98,3.98
38.3031667,-119.266,0,0,2,0.0,0.0,3.1,-1.0,-1.0,254498.0,2.99,3.24,3.24
38.1726,-118.0777,11,17,21,4.4,4.4,4.4,9107.0,9107.0,9107.0,3.7,4.3,4.3
38.1797,-117.8668,1,2,7,2.66,3.13,3.64,2571606.0,1100986.0,1432397.0,0.0,2.51,3.14
35.849000000000004,-121.4495,1,1,3,3.73,3.73,3.73,160.0,160.0,160.0,3.16,3.16,3.16
37.5161667,-118.5535,1,4,7,2.77,3.69,3.69,2438176.0,1877630.0,1877630.0,3.15,3.15,3.15
40.841333299999995,-125.1975,0,0,10,0.0,0.0,4.36,-1.0,-1.0,2585308.0,2.5,2.5,2.84
33.1753333,-115.61366670000001,5,7,17,2.95,2.95,3.74,47389.0,47389.0,574659.0,3.82,3.82,3.82
37.365333299999996,-119.99166670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.8053333,-122.73683329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.8135,-115.46166670000001,0,10,24,0.0,3.74,3.82,-1.0,1841520.0,1266861.0,3.05,3.05,3.05
37.4921667,-119.37466670000002,0,1,5,0.0,2.63,3.09,-1.0,1011410.0,1003918.0,2.63,2.63,2.63
33.1935,-115.59283329999998,2,2,2,3.95,3.95,3.95,31.0,31.0,31.0,3.45,3.45,3.45
40.4506667,-124.56033329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5063333,-118.82966670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.649,-117.30933329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.53,2.53,2.53
40.3036667,-124.58516670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.364000000000004,-125.31683329999998,2,4,9,2.74,2.98,2.99,1189920.0,2270575.0,1988803.0,4.69,4.69,4.69
38.4801667,-122.53299999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.9721667,-117.32883329999999,4,7,14,3.6,3.6,4.03,958540.0,958540.0,1130461.0,2.69,3.26,3.26
35.679,-117.60600000000001,0,0,1,0.0,0.0,2.71,-1.0,-1.0,129644.0,2.8,2.8,4.02
38.1703,-118.0717,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.5851667,-118.29299999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.1483,-117.9666,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.464,-125.50183329999999,0,4,10,0.0,4.69,4.69,-1.0,63322.0,63322.0,2.92,2.92,4.36
39.1293333,-120.03200000000001,3,3,3,3.7,3.7,3.7,695.0,695.0,695.0,3.23,3.23,4.65
33.8063333,-116.08783329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.63
38.5651,-118.2344,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
32.921833299999996,-116.2615,0,0,12,0.0,0.0,3.82,-1.0,-1.0,2615091.0,2.86,3.07,3.07
37.9103333,-118.5445,2,2,11,2.87,2.87,3.9,2168.0,2168.0,442219.0,3.9,3.9,3.9
36.6592,-116.2727,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.6,2.6,2.6
37.545333299999996,-118.78,2,2,5,2.87,2.87,2.87,179539.0,179539.0,179539.0,3.09,3.09,3.09
37.569,-118.824,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.4748333,-118.84266670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.188,-123.59883329999998,0,0,7,0.0,0.0,3.62,-1.0,-1.0,997039.0,0.0,0.0,0.0
38.7898333,-122.79866670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.796833299999996,-121.527,0,0,3,0.0,0.0,3.0,-1.0,-1.0,177227.0,0.0,0.0,0.0
35.9698333,-117.32066670000002,3,7,13,3.6,3.6,4.03,568926.0,568926.0,740847.0,2.69,3.26,3.26
38.1634,-118.0884,0,0,1,0.0,0.0,2.62,-1.0,-1.0,1101300.0,0.0,2.86,3.02
37.4583333,-118.84516670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
39.7013333,-123.45266670000001,0,0,4,0.0,0.0,4.03,-1.0,-1.0,527400.0,2.61,2.82,2.82
33.8063333,-116.08783329999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
37.5131667,-118.99416670000001,1,2,5,2.5,2.77,3.69,861912.0,1541021.0,980475.0,2.86,3.15,3.24
36.3017,-114.2838,0,2,3,0.0,2.75,3.0,-1.0,2397609.0,842023.0,0.0,0.0,0.0
36.6196667,-121.22833329999999,12,12,12,4.32,4.32,4.32,633568.0,633568.0,633568.0,2.51,2.82,4.2
38.1669,-117.9892,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,2.86
32.7825,-115.43816670000001,5,6,11,3.73,3.73,3.73,86705.0,86705.0,86705.0,3.44,3.44,3.44
38.8178333,-122.82066670000002,3,3,4,2.97,2.97,2.97,2356211.0,2356211.0,2356211.0,3.81,3.81,3.81
41.104,-117.3961,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.4611667,-117.96566670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.6188333,-121.23216670000001,10,10,10,4.32,4.32,4.32,66867.0,66867.0,66867.0,2.77,2.82,4.2
38.154,-117.939,10,13,28,3.9,3.9,3.9,912604.0,912604.0,912604.0,3.1,3.1,3.1
36.796833299999996,-121.527,0,0,1,0.0,0.0,2.83,-1.0,-1.0,241359.0,0.0,0.0,0.0
36.6592,-116.2727,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
34.0441667,-117.25166670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.653,-117.43933329999999,4,5,6,3.64,3.64,3.64,1913414.0,1913414.0,1913414.0,3.14,3.14,3.14
37.5063333,-118.82966670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.3276667,-122.054,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.1669,-117.9892,0,0,4,0.0,0.0,2.85,-1.0,-1.0,732175.0,0.0,0.0,2.99
34.3261667,-116.9235,0,1,1,0.0,3.19,3.19,-1.0,589479.0,589479.0,2.94,2.94,2.94
33.1935,-115.59283329999998,2,2,2,3.95,3.95,3.95,31.0,31.0,31.0,3.45,3.45,3.45
32.912833299999996,-118.60666670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3.04,3.04,3.04
35.093,-116.9625,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
33.1715,-115.609,8,10,20,3.82,3.82,3.82,1432.0,1432.0,1432.0,3.76,3.76,3.76
38.154,-117.939,10,13,28,3.9,3.9,3.9,912604.0,912604.0,912604.0,3.1,3.1,3.1
35.7205,-121.08683329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.67,2.67,2.67
36.1715,-117.61283329999999,0,4,14,0.0,3.26,3.49,-1.0,1690925.0,2140111.0,2.66,2.66,3.64
38.753666700000004,-122.7,10,11,13,3.98,3.98,3.98,551698.0,551698.0,551698.0,3.1,3.1,3.1
40.364000000000004,-125.31683329999998,0,0,4,0.0,0.0,2.69,-1.0,-1.0,2250338.0,0.0,0.0,0.0
32.777666700000005,-115.43766670000001,1,2,7,2.86,2.86,2.88,4819.0,4819.0,542609.0,3.73,3.73,3.73
33.8063333,-116.08783329999999,0,0,2,0.0,0.0,3.11,-1.0,-1.0,421276.0,3.54,3.54,3.54
37.365333299999996,-119.99166670000001,0,0,1,0.0,0.0,2.8,-1.0,-1.0,1846289.0,0.0,2.75,2.75
36.6221667,-121.23383329999999,11,11,11,4.32,4.32,4.32,243199.0,243199.0,243199.0,2.77,2.82,4.2
33.5851667,-118.29299999999999,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
35.6588333,-117.476,3,4,6,2.8,2.8,2.81,744667.0,744667.0,596736.0,2.69,3.27,3.54
35.9698333,-117.32066670000002,3,7,13,3.6,3.6,4.03,568926.0,568926.0,740847.0,2.69,3.26,3.26
35.7846667,-117.603,0,0,1,0.0,0.0,3.4,-1.0,-1.0,188746.0,0.0,0.0,0.0
35.554,-120.81166670000002,0,1,1,0.0,2.67,2.67,-1.0,1487447.0,1487447.0,2.67,2.67,2.67
39.1293333,-120.03200000000001,3,3,3,3.7,3.7,3.7,695.0,695.0,695.0,3.23,3.23,4.65
33.9841667,-118.21366670000002,0,0,2,0.0,0.0,3.05,-1.0,-1.0,1001009.0,4.0,4.0,4.0
36.5748333,-121.17316670000001,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
38.2141667,-122.35883329999999,4,5,5,3.81,3.81,3.81,1791059.0,1791059.0,1791059.0,2.72,3.13,3.13
40.03,-119.6386,0,0,1,0.0,0.0,2.69,-1.0,-1.0,520378.0,2.8,2.8,2.8
32.775999999999996,-115.4355,4,5,10,3.73,3.73,3.73,85178.0,85178.0,85178.0,3.44,3.44,3.44
32.7825,-115.43816670000001,5,6,11,3.73,3.73,3.73,86705.0,86705.0,86705.0,3.44,3.44,3.44
35.8336667,-120.55616670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.354833299999996,-119.76533329999998,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.75,2.75,2.75
36.7646667,-120.70100000000001,2,2,10,2.78,2.78,3.37,2462975.0,2462975.0,1732892.0,3.31,3.31,3.31
38.7873333,-122.7665,1,3,4,3.81,3.81,3.81,206001.0,206001.0,206001.0,2.88,3.09,3.09
35.906,-117.69233329999999,0,0,1,0.0,0.0,3.02,-1.0,-1.0,108272.0,0.0,0.0,0.0
38.169000000000004,-117.9386,18,20,23,4.4,4.4,4.4,743692.0,743692.0,743692.0,2.9,2.9,2.9
37.5063333,-118.82966670000002,0,0,1,0.0,0.0,2.5,-1.0,-1.0,654994.0,0.0,0.0,2.72
36.8706667,-121.3035,0,5,9,0.0,3.37,3.37,-1.0,534781.0,534781.0,2.81,3.28,3.31
36.7290001,-120.9735031,0,2,5,0.0,3.31,3.31,-1.0,2305077.0,2305077.0,3.38,3.38,3.38
32.7473333,-115.82683329999999,0,0,7,0.0,0.0,3.95,-1.0,-1.0,1657296.0,3.74,3.74,3.74
37.5063333,-118.82966670000002,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
36.006666700000004,-120.5775,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
40.8639,-125.4096,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
41.2802,-118.8088,0,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.7,2.7,2.7
32.7753333,-115.43283329999998,2,3,8,3.2,3.2,3.2,1397.0,1397.0,1397.0,3.73,3.73,3.73
36.5601667,-118.0,0,3,7,0.0,4.03,4.03,-1.0,993770.0,993770.0,3.49,3.49,3.49
40.272,-124.40383329999999,2,3,3,2.85,2.85,2.85,194343.0,194343.0,194343.0,3.23,3.23,4.39
39.5165,-122.01700000000001,0,2,2,0.0,2.85,2.85,-1.0,198236.0,198236.0,0.0,4.03,4.03
38.0707,-118.2634,1,22,24,2.8,4.4,4.4,2006759.0,1378864.0,1378864.0,2.5,3.2,3.2
40.3276667,-122.054,0,0,1,0.0,0.0,2.79,-1.0,-1.0,2215717.0,2.8,2.8,2.8
37.5481667,-118.77816670000001,1,1,4,2.76,2.76,3.08,571319.0,571319.0,2529283.0,3.09,3.09,3.09
